store_ID,day_of_week,nb_customers_on_day,promotion,sales
450,6,1198,0,9158.47747282348
496,4,737,0,6213.722506613754
12,4,874,1,8069.062917989415
571,3,418,0,5160.413197089947
415,1,484,0,5315.185945887448
650,4,532,0,4852.447752886001
896,4,1035,0,5928.8827420634925
834,6,450,0,4253.725748677249
506,3,1050,1,10170.590746031748
259,4,2472,0,11191.053002044247
560,6,1755,0,13780.813009259264
914,6,839,0,6769.607350529101
982,1,1024,1,12773.05813011063
891,3,943,0,6124.341071067818
979,3,592,0,5322.263121693121
236,2,869,0,6666.553276963777
322,5,472,0,4035.099259860512
656,3,336,0,2652.316972222223
337,3,408,1,5180.549468253969
898,2,931,1,8788.349600529102
532,6,1116,0,9720.143504449255
735,4,647,1,7015.388731481481
322,4,694,1,6636.363587542085
914,2,1200,0,9421.972458994707
654,5,677,1,6151.678335978834
875,1,577,1,7177.7895036075015
1074,1,962,1,10056.268833333334
1094,4,252,0,2971.1478412698416
1053,3,1165,1,10298.872846801349
257,5,694,1,6139.648821428575
777,2,310,0,3238.641113756613
821,1,752,0,5500.147672919672
731,2,1202,1,13106.888249084248
356,4,331,0,3665.491771164022
620,1,676,0,6959.310743386242
742,6,1027,0,9154.621424603178
601,2,428,1,5811.904076599327
514,3,591,1,6340.042326358827
475,5,856,0,5876.3530808080795
340,1,899,1,9364.468520683016
222,6,378,0,3375.622668229922
590,3,339,0,3962.8584510582
399,4,594,1,6225.652458994709
241,5,645,0,6041.065197210195
1058,6,448,0,4420.400309764309
761,1,1360,1,13733.631895502647
436,1,563,0,4839.172293650796
645,3,1072,0,7717.03304497354
911,4,864,1,9458.920867724875
313,1,671,0,6062.7571723184265
255,2,517,0,4548.25954160654
71,6,1001,0,8940.189488095237
7,5,1136,1,10226.06058874459
917,4,668,0,5501.936562169311
233,3,1016,1,9209.935325757571
392,2,630,0,5738.476723544971
548,3,477,1,6355.865116402116
449,4,1435,0,9374.097312169311
679,1,1138,0,10865.339820105808
1027,6,1724,0,13419.177173280425
414,1,552,1,7936.981011904758
526,2,1887,1,14987.03609463684
540,3,410,0,5480.721484247236
40,4,576,0,3896.0801970899497
250,6,618,0,7161.217564454061
340,4,668,1,6177.939785714285
232,2,220,0,2185.209704785954
372,3,848,1,10357.754108225106
366,5,662,1,6894.864070429569
938,6,794,0,7532.464998797495
592,3,496,0,3615.5608550986058
296,1,969,1,10418.96394047619
737,5,1017,0,8357.912446729197
572,2,575,1,7063.372421596922
257,2,700,0,5457.610221861472
504,5,877,1,6299.927584054835
540,6,462,0,4596.30957936508
873,2,441,1,4319.718127705627
125,2,1494,0,10286.06566931217
266,1,646,0,5275.502374218373
209,2,480,0,4338.622847883599
675,3,385,0,3467.2884312169303
97,6,410,0,4081.416120370372
937,2,462,0,5552.150499999999
85,7,1627,0,11645.115667508422
506,3,894,1,7847.669724506972
693,4,383,0,4523.724251202502
258,4,448,1,5171.501345238096
188,6,576,0,6014.725339234841
482,3,1217,1,11414.625232202978
487,3,625,1,6779.3423618326115
529,1,944,1,9956.200630591627
676,6,1466,0,6508.3592086339595
784,4,1171,1,10556.651494588745
333,4,1380,1,11398.489600649356
212,6,342,0,3492.685805555557
861,3,491,0,3085.3110151515166
67,2,897,1,9415.282804843308
1006,5,856,1,6348.103896825395
149,1,555,0,5052.597573833575
899,1,987,1,10434.172068542572
95,1,1777,0,12572.100275974028
965,1,1110,1,11450.916546055798
178,3,965,1,11809.35237782589
1082,6,666,0,4955.936938672439
412,2,501,0,6425.851454184703
127,1,521,0,3599.065981481482
823,2,573,1,6086.273652116405
18,6,474,0,4291.476311447812
429,3,515,1,6534.640695165944
68,4,1127,1,7263.400031746033
851,1,605,1,7197.617456349206
608,3,935,1,9221.235105459353
106,1,787,0,7586.82185185185
99,5,507,1,6099.1236838624345
662,4,700,1,7949.282627696375
429,4,419,1,5294.702795695042
772,2,335,0,2505.5742474747462
977,3,624,1,6354.000891534389
406,3,460,0,5426.388362433863
239,3,386,1,4498.434260582012
213,4,551,0,6317.320174963926
36,6,1231,0,10973.05494973545
561,1,812,1,9461.413414261664
843,3,1555,1,13664.87783465608
410,5,842,1,7366.742061207313
359,3,599,1,6621.200854497351
122,3,653,1,6345.072849206347
1033,2,1583,1,14732.951526936024
957,6,500,0,4470.405592592593
315,6,460,0,4193.171075757576
382,2,658,1,8620.227378306874
741,3,812,1,7199.576583213083
641,2,634,1,7008.80345791246
319,2,633,0,6148.4849133089165
660,5,595,1,5483.994608706108
649,3,389,0,3401.008066498317
484,3,608,1,6441.008843915345
294,5,848,0,6393.601254088505
56,2,319,0,3847.2169947089938
993,3,611,0,5739.766416666666
373,3,261,1,3813.9615398027927
916,3,630,0,4689.32650010175
1054,3,706,1,7108.556789321788
473,4,527,0,3848.32297089947
668,3,1121,1,8965.807825757576
857,1,1006,1,9082.949979918234
834,2,614,0,5154.5578095238125
732,3,880,1,8190.354183862425
553,5,583,0,6225.332621452622
1108,1,591,0,5171.853496512745
268,6,479,0,3885.614718253967
473,2,357,0,2354.528636002886
218,4,912,1,7236.625178330929
1095,6,438,0,2981.4152777777786
623,3,871,1,7502.28422823473
1049,5,709,1,4787.277560846562
349,4,823,1,8324.023445526704
1002,1,842,1,8027.254002886001
884,3,502,0,4892.618376743627
734,4,785,0,7240.466775252527
349,3,758,0,7023.356512866762
281,3,507,1,5894.226190836945
549,6,450,0,3978.433300264549
516,3,771,0,5557.901728234731
357,1,990,0,7367.1122391774925
230,3,1017,1,8913.802104858105
161,5,1048,0,9613.5778447571
1070,3,672,0,4973.268900553149
395,2,637,1,5924.970758177006
289,2,582,1,7117.139089225591
905,3,1395,1,10106.32297619048
85,1,1105,1,8740.58393650794
499,2,741,1,5539.342485144483
706,6,606,0,6252.400229797979
907,5,829,1,6294.505426406928
27,2,1059,0,8513.248743987495
971,5,781,0,6459.279629629629
767,5,700,0,6095.213665704669
1106,1,739,1,7207.28736808562
697,2,1017,1,11120.82345899471
326,6,462,0,5080.667661255411
756,2,2787,1,13137.201891534394
676,6,1348,0,5943.961013107262
933,2,868,0,6239.8353164983155
894,3,962,0,7094.212322150069
1020,6,1214,0,10026.300484126985
469,5,1868,1,14789.048450817718
27,3,753,0,6257.337060846561
880,1,927,1,9672.7156962482
912,1,847,0,6752.325976190479
786,6,285,0,2293.616128306878
970,5,401,0,3119.281265873017
891,4,1088,1,8051.237840548342
680,5,718,1,4510.7110193602675
338,3,640,1,7606.160400793653
13,6,383,0,4454.8222857142855
490,3,960,0,6916.092072751326
705,3,1028,1,9059.85257972583
69,5,1174,0,8738.750878306882
549,1,616,1,5773.8201026936085
1055,4,906,0,6667.368999759496
406,4,510,1,7156.093514217261
10,4,538,0,4810.437089308839
982,2,796,1,9524.254715007211
127,1,896,1,8328.702618205874
161,5,808,0,6546.915682234431
516,5,582,0,5012.154624338625
1031,4,405,1,4488.321050264549
939,2,653,1,7329.119403439155
1035,5,522,0,4324.035400793649
1037,1,1144,1,10516.406849206349
138,3,622,0,5856.188000240502
89,5,655,1,6462.835311207311
19,5,753,1,7780.888719576716
479,1,1191,0,9888.1414482092
777,3,332,1,3869.67699969475
140,3,1126,1,9872.489103174606
880,1,740,0,6445.546541486292
68,2,1018,1,6551.359812049065
1095,6,467,0,3360.733987614236
866,5,496,0,6465.979846560848
738,3,625,1,7969.661665704662
896,5,950,0,5992.90746248196
732,6,409,0,3769.519673835425
624,5,657,0,6355.3567870370425
140,5,807,0,6288.6944100529145
577,6,515,0,4406.0219613997115
527,5,903,0,8941.180424603173
670,6,594,0,5391.646206349207
587,2,844,1,8950.852876984129
465,5,658,1,8321.542705266957
328,2,564,1,5359.362471981724
667,2,604,0,5980.823888768639
271,1,754,0,6457.654712121211
694,2,701,0,6523.965530423281
870,5,829,1,6664.6552830687815
588,5,722,1,6446.464712962966
1107,2,537,0,4223.59992063492
193,6,586,0,3724.5991170033694
373,5,276,0,3651.987809884559
530,3,844,1,6306.96412037037
1102,4,637,1,6421.77561507936
562,4,2759,0,14758.79007455508
180,2,851,1,8194.802744708997
648,1,721,1,8695.196400913903
402,6,650,0,5616.609828042328
254,4,258,1,3000.1320989658516
560,6,1708,0,14197.026428090414
572,5,489,0,5635.542289682537
802,4,442,0,5248.39401815777
25,6,1405,0,10186.309759499763
901,3,590,0,6231.789021885517
754,4,1151,0,8833.606204184705
209,4,925,1,8847.24773280423
416,5,1500,0,11889.070494708996
309,3,646,1,8417.905772727272
707,4,938,0,7179.239972943721
434,1,766,1,8637.84106496281
877,1,664,0,5708.4262006049485
384,5,988,0,8197.911591269845
305,6,489,0,4768.661953703704
477,6,408,0,5222.2979089706605
979,1,1116,1,10763.603997114004
748,4,435,0,4645.587794973544
848,3,743,0,6070.959658730161
1061,5,644,1,8167.039929894183
919,5,700,1,5877.647296296298
464,5,1118,0,8691.419870731119
370,3,795,1,10321.361662337666
380,6,1123,0,10631.722645502645
88,6,300,0,2915.476056878306
265,3,536,1,5305.200498075997
911,4,740,0,7586.963987253485
997,3,355,1,4633.081946248191
260,4,915,1,6476.10934035409
1093,4,889,1,8514.620482804232
533,5,1134,0,10312.364528018275
832,6,666,0,7497.910388888889
121,5,601,1,5260.351241582488
785,5,538,0,5516.997609788358
563,5,758,1,6154.645082972585
242,4,492,1,5176.185015873017
828,6,440,0,4210.184520081771
888,1,667,0,6312.127562650315
581,1,563,0,4458.612168590669
1077,5,555,1,4974.200503968254
622,1,418,0,3590.2333103655587
401,3,271,0,2291.564326599326
962,2,1180,1,9254.534633597885
673,4,520,0,5466.340419312168
863,3,1114,1,9291.649670634924
682,1,1847,0,10939.023467051466
347,2,397,1,5085.505133718135
898,6,219,0,2150.246105940356
22,4,646,1,6945.808169793167
373,6,351,0,4748.739193121697
536,1,804,0,6969.760697570951
894,2,906,0,6582.370256613752
257,6,375,0,3543.8611944444424
384,3,887,0,7666.837459595961
533,2,776,0,7258.963742063489
744,3,842,1,7723.94243073593
872,1,1021,1,10818.765765873022
509,4,561,1,6392.979664021163
531,4,622,1,4903.53288985089
1102,3,619,0,5478.7969262866745
960,6,494,0,5316.961414936912
556,5,688,0,5365.7760396825415
849,3,741,0,6180.337313973063
762,3,380,1,3870.9272882395385
732,5,590,0,5537.3971856661865
520,3,369,0,3290.4111590909083
663,2,561,0,3860.920876863877
532,6,1030,0,8612.912748677247
651,5,953,0,7119.873476070225
698,3,1756,0,13489.16017195767
891,4,844,0,5637.78994179894
49,6,588,0,7703.823787037039
943,1,701,1,8524.817681457429
737,3,710,0,4537.986952982204
848,4,748,0,6022.822493386244
216,6,837,0,6629.814206469458
861,2,594,1,4967.10052116402
169,6,1059,0,8748.221889610399
733,6,3132,0,12907.147837301583
867,7,208,0,1917.9963862433856
564,3,578,0,5556.338021164021
487,5,764,1,7778.744088143343
222,2,677,1,6417.7819435194415
943,5,624,1,7089.627637122132
651,1,1173,1,10573.24492409442
254,6,459,0,3804.436339947091
520,4,454,1,4318.876567099568
594,6,197,0,1905.1733743386249
306,1,507,0,4193.5354247234245
34,5,1035,0,8749.452267195764
176,3,522,0,3809.044246272243
213,6,614,0,7450.961335738332
5,2,576,1,5120.597587181336
363,1,1102,1,10024.087546176046
50,4,375,1,4556.918210678212
109,1,851,1,8224.846383958635
450,2,1166,1,10737.188304473302
169,6,507,0,4847.883121933622
307,3,259,0,2074.216215127465
774,3,735,0,5304.769305555557
622,1,427,0,3933.441416907168
64,4,805,0,9155.377791967294
154,3,609,0,6376.152098891849
576,3,861,0,5790.131876262622
97,6,432,0,4120.032677248679
1035,3,491,0,3710.1720678210686
1019,5,968,1,10654.94345767196
938,2,902,1,9222.464987734484
792,5,656,0,6223.092868446368
337,4,321,0,4071.9908169793166
34,2,893,0,6528.322547619048
1036,1,328,0,3162.9420899470897
220,4,676,1,5129.083267704517
169,2,801,1,9217.688753367
703,3,346,0,2965.761727032228
729,1,1066,0,9537.925339947087
570,5,684,1,4594.173429894179
1018,1,1538,1,14533.011460798458
18,1,736,0,6707.096864598365
159,6,787,0,9068.682584535834
411,3,527,0,6456.666588624337
483,1,777,1,7668.78281974507
1092,1,1207,1,12151.794225468971
534,6,665,0,7231.871011904764
185,4,573,1,7645.807773809526
149,1,594,1,7308.436465608466
195,4,1660,1,14482.510541005293
751,2,614,0,4062.11592063492
195,4,1137,0,8613.086587301588
553,4,509,0,4929.31302958153
636,3,515,0,3853.7415525493047
635,6,210,0,2192.512126336626
1035,5,607,1,5237.614489417987
713,4,1149,1,9983.848899776152
605,3,467,1,6110.960044372297
905,1,1443,1,10821.83761050986
907,2,991,1,7937.121189995189
826,1,1032,1,13102.789289802797
614,6,701,0,5353.707823112073
120,5,567,0,5626.408717532469
1085,6,522,0,4984.852109788359
294,3,707,0,4932.265546536796
811,2,694,1,4499.258763227514
140,2,866,0,6397.4248227513235
994,4,435,1,4483.275720899473
257,6,366,0,3369.5879259259273
240,1,471,0,4487.379788359788
401,5,643,0,6556.049149110147
145,1,1096,0,8320.109731721983
1063,4,534,1,4336.328274651276
318,1,662,1,7345.4238174603215
340,3,723,0,5580.026388750139
955,5,456,1,4533.864923280425
1071,2,689,0,5220.63449915825
231,4,405,1,5172.324074795578
542,3,541,1,6528.038865079364
409,2,645,1,7766.9902380952335
767,2,522,0,4606.048107383357
736,5,769,1,8204.184226190475
665,4,1184,0,6986.463564814809
727,1,451,0,4054.920465608465
893,4,692,1,7292.476338624337
731,4,1008,1,10091.621771043778
424,4,802,1,6994.552697931699
1036,5,485,1,5297.700224987974
1087,6,684,0,6601.648107448109
594,6,261,0,2385.81643927369
275,2,692,0,6233.022667628668
1077,1,657,1,6957.083563131317
91,2,711,0,6218.650130471382
723,4,477,0,5660.274678571427
611,6,478,0,5391.325933020685
165,3,387,0,3319.7717260702248
654,3,722,1,7412.10291233766
1024,1,912,1,8480.486852693602
559,6,330,0,2208.114011904761
817,1,3337,1,13002.772823232322
942,1,324,0,3413.981329365079
188,5,421,1,5024.165447330446
132,6,577,0,5597.41863227513
872,3,671,0,6455.233655483403
1003,5,905,1,8586.52168229918
9,3,633,1,7348.504037999039
683,6,607,0,6501.6673368205875
512,1,1423,0,5644.708104136604
529,5,764,0,6712.778793650793
409,5,594,1,6612.653715996969
331,5,956,0,7143.667192279945
337,6,412,0,5120.734089947091
630,2,828,0,6306.90946969697
83,1,440,1,5329.028128306876
867,6,458,0,4925.409297258293
426,1,895,1,9869.353841029344
655,1,864,1,10522.890865921112
98,3,352,0,3636.0551917989415
1017,4,937,0,6275.809718734969
669,5,442,0,4678.317067580569
369,4,525,1,6386.7397812650315
428,3,714,1,8215.247873977876
122,6,689,0,5394.358845238098
336,3,1485,0,9662.718263227514
896,2,1113,1,7573.20804365079
272,5,677,1,6795.189615467866
901,2,828,1,9852.641916305914
710,5,351,0,4135.502316257816
845,3,357,0,4349.970615800864
319,3,851,1,8139.277221741223
375,4,1086,1,12558.525964285707
105,4,587,0,4543.172179292932
581,4,558,0,4302.119783549782
1008,5,693,1,5422.381994708998
97,1,865,1,9989.3096967292
999,4,767,1,10731.186016381762
155,4,529,0,4880.0458730158725
565,2,669,0,4847.95180808081
1011,2,1173,1,10811.114901034152
781,4,714,0,4620.217562409814
22,5,648,1,6608.691982563733
55,5,914,1,9846.99016269842
143,4,462,0,4612.437272005773
140,6,860,0,6425.529992784987
136,3,498,1,7093.35798280423
82,1,1071,1,12879.090058201067
894,4,812,0,5718.062819735818
767,4,616,0,5324.558945767196
72,5,531,1,5120.1783522126025
815,1,1174,1,12151.948253968258
311,2,785,0,5714.425318302067
1019,4,552,0,5751.099091630595
527,2,1000,1,11303.75786123136
331,6,541,0,4269.9774605209595
47,3,882,0,6460.389023448775
301,6,447,0,4244.528735449735
131,5,682,1,6585.605995670998
991,3,480,1,5244.167273569022
510,6,539,0,5360.651668470421
589,3,721,1,7797.649310485807
886,3,586,0,5667.191136243387
202,6,587,0,7197.007371933621
793,3,568,1,6389.969635836386
84,3,1517,0,12880.762466931215
880,2,945,1,9263.651365079366
236,3,792,0,6162.664134920632
791,6,639,0,5940.124606782108
768,2,1406,1,14246.601582371331
582,3,768,0,5807.288333333333
838,4,773,0,7099.15977220927
934,3,712,1,7497.146708994708
166,3,696,0,4473.91317905243
613,6,883,0,5622.288025132278
1080,5,748,0,8757.970993506493
68,1,1123,1,7493.972915584414
587,2,583,0,7642.392138167387
399,6,532,0,5206.0986481481505
521,2,346,0,3626.368968253968
791,6,627,0,5981.536854497357
180,6,853,0,6888.111921236172
812,5,951,1,8489.115079365083
936,4,869,1,6913.735813371808
1037,5,983,0,7890.282504449254
707,2,673,0,5931.057633597883
439,1,853,0,6241.607984126987
405,1,414,0,3450.613190716691
437,1,542,0,4858.3335815110795
129,5,1123,1,9244.381067460314
352,1,760,1,8722.000981481482
824,3,552,0,4129.249798941797
601,3,309,0,3160.7046748436733
625,4,621,0,5946.033363275614
614,6,815,0,6338.343984126984
973,1,678,0,5084.1841124338625
30,5,573,0,5022.671194564695
213,1,687,0,7390.884838624337
268,2,504,0,3670.859621794871
268,5,648,1,5870.8864599567105
859,4,758,1,7327.883189153438
271,6,397,0,3584.937182178932
737,5,852,1,6238.942126984128
129,5,1230,0,9333.93681613757
245,6,989,0,8917.611536315535
672,4,1169,0,6758.427161736411
420,6,428,0,4790.333150793649
359,6,753,0,8141.670265752769
487,5,665,0,6064.937136909387
22,4,523,1,5302.784120009617
369,1,496,0,5347.2662407407415
905,5,1256,0,7919.91064405965
110,1,741,0,5880.589035714284
1009,3,529,1,6302.688985449735
642,6,496,0,3847.899401755652
80,3,559,1,7686.269522486771
507,1,579,0,6450.951328763828
665,3,1321,1,9086.190575850074
392,3,858,1,9063.319648027891
649,3,389,0,3401.008066498317
629,2,590,0,6484.1350846560845
62,1,198,1,2023.167571789321
710,5,395,1,5258.504451058204
1031,4,348,1,3921.6027159692185
404,6,298,0,2734.0935570725565
342,6,790,0,9038.907064814814
1109,2,578,1,6169.425371813374
400,1,1194,0,8827.431645419401
532,6,1164,0,10046.505401755656
219,2,443,1,3616.9066743626754
314,2,616,1,5962.758726190476
379,4,496,1,4270.636309523808
1057,4,651,1,6493.5288204110675
395,4,542,1,4160.428309597808
412,1,667,1,9820.09930507455
431,5,1000,0,9077.305809523818
783,1,697,0,6209.324085266586
902,4,678,1,5205.585533068784
454,6,230,0,1906.3639802789803
249,6,497,0,4687.502126660377
882,4,694,0,4937.852171236172
379,3,383,0,3317.8227835497846
175,2,675,1,6189.485906389905
816,1,807,0,5759.014490740743
544,5,1911,1,14610.54034006734
1098,5,817,1,6186.4132989417985
903,4,755,0,10035.85266209716
1033,6,841,0,7696.188473544975
151,1,766,1,8675.5293478836
754,6,1496,0,10562.673808441565
1028,2,552,0,4317.662166907169
1051,3,994,1,7677.2205198412685
315,2,476,1,4472.6552606190135
741,4,757,0,5802.097534030786
898,2,714,0,5587.758370610866
247,5,780,1,9925.845265151516
604,3,743,1,10641.522116402126
622,3,448,0,4184.369294372296
273,4,648,0,5900.00338949014
791,3,929,1,9672.225455026448
513,5,1772,0,14530.115388888877
250,6,639,0,7337.327765873012
250,1,466,0,4698.684967893217
323,5,612,1,7333.638989417986
49,3,474,1,6686.15363040772
444,1,1393,1,12674.098712121217
121,2,506,1,4520.697455738708
624,4,727,1,7332.081730778478
662,1,691,0,6549.654753968252
589,4,208,1,1595.1691405723907
578,1,705,0,7372.629054232805
421,3,1005,0,8864.623048941807
778,5,691,0,5332.690611351612
883,1,637,1,6612.3615246512745
484,5,914,0,7864.084757335258
423,1,1448,1,12538.71282936508
1065,1,456,0,3563.905724146224
13,3,386,1,5497.580024410773
921,3,787,0,7049.748624338624
344,5,951,0,6975.03399206349
614,6,818,0,6170.535888888889
503,1,370,0,4944.582716931221
482,1,705,0,5456.403004208759
603,1,1123,1,9000.661223665225
135,3,524,1,6245.531824915822
208,1,260,0,1918.891026094276
237,5,479,0,4279.056812890812
391,3,611,0,4743.361511423761
435,2,472,0,4178.383054353054
412,5,651,0,8378.753876170116
887,5,657,1,7756.548586820586
891,2,914,0,6401.255107189104
818,3,569,0,4673.97589814815
990,6,507,0,5552.022734728235
990,1,480,0,4656.163493626742
579,1,952,1,11196.21216786917
971,2,1080,1,9442.743387205384
588,3,640,1,6341.501255651757
346,2,710,1,8267.86796693122
267,1,1182,0,8901.432554232806
503,5,509,1,7723.878749999997
578,7,492,0,4458.475995115996
354,5,728,1,8967.829968253965
360,6,564,0,4702.540021164022
179,1,1177,1,11871.690950096205
786,2,735,1,5001.929402726901
602,2,528,0,4879.38464790765
929,5,688,0,5516.360386243383
1077,3,429,0,3492.3659751082246
708,2,684,1,8530.678508075256
68,2,1415,1,11239.994240740743
433,4,623,0,5181.0808974266465
